  -7.39719382086648        211.076473801140     
  -7.39229308517465        211.893937266788     
  -7.38739234948281        212.714075019377     
  -7.38249161379098        213.536893585245     
  -7.37759087809914        214.362399555474     
  -7.37269014240731        215.190599578433     
  -7.36778940671547        216.021500229297     
  -7.36288867102364        216.855108040911     
  -7.35798793533181        217.691429608949     
  -7.35308719963997        218.530471596735     
  -7.34818646394814        219.372240704427     
  -7.34328572825630        220.216743523736     
  -7.33838499256447        221.063986653613     
  -7.33348425687263        221.913976761403     
  -7.32858352118080        222.766720584756     
  -7.32368278548896        223.622224855000     
  -7.31878204979713        224.480496196862     
  -7.31388131410530        225.341541280318     
  -7.30898057841346        226.205366846823     
  -7.30407984272163        227.071979705769     
  -7.29917910702979        227.941386603031     
  -7.29427837133796        228.813594216048     
  -7.28937763564612        229.688609288293     
  -7.28447689995429        230.566438637870     
  -7.27957616426245        231.447089134959     
  -7.27467542857062        232.330567537091     
  -7.26977469287879        233.216880588781     
  -7.26487395718695        234.106035109530     
  -7.25997322149512        234.998037996708     
  -7.25507248580328        235.892896160737     
  -7.25017175011145        236.790616384040     
  -7.24527101441961        237.691205486049     
  -7.24037027872778        238.594670364930     
  -7.23546954303595        239.501017997073     
  -7.23056880734411        240.410255310462     
  -7.22566807165228        241.322389135489     
  -7.22076733596044        242.237426369587     
  -7.21586660026861        243.155373992335     
  -7.21096586457677        244.076239050353     
  -7.20606512888494        245.000028479939     
  -7.20116439319310        245.926749178078     
  -7.19626365750127        246.856408122932     
  -7.19136292180944        247.789012378347     
  -7.18646218611760        248.724569042044     
  -7.18156145042577        249.663085066700     
  -7.17666071473393        250.604567427516     
  -7.17175997904210        251.549023186225     
  -7.16685924335026        252.496459492652     
  -7.16195850765843        253.446883468445     
  -7.15705777196659        254.400302106992     
  -7.15215703627476        255.356722466334     
  -7.14725630058293        256.316151694719     
  -7.14235556489109        257.278597021874     
  -7.13745482919926        258.244065576578     
  -7.13255409350742        259.212564416445     
  -7.12765335781559        260.184100685285     
  -7.12275262212375        261.158681620919     
  -7.11785188643192        262.136314515876     
  -7.11295115074009        263.117006507714     
  -7.10805041504825        264.100764734332     
  -7.10314967935642        265.087596428345     
  -7.09824894366458        266.077508920018     
  -7.09334820797275        267.070509535934     
  -7.08844747228091        268.066605444468     
  -7.08354673658908        269.065803871383     
  -7.07864600089724        270.068112141248     
  -7.07374526520541        271.073537673843     
  -7.06884452951358        272.082087804602     
  -7.06394379382174        273.093769761385     
  -7.05904305812991        274.108590861084     
  -7.05414232243807        275.126558523488     
  -7.04924158674624        276.147680243392     
  -7.04434085105440        277.171963359043     
  -7.03944011536257        278.199415178958     
  -7.03453937967073        279.230043114399     
  -7.02963864397890        280.263854683729     
  -7.02473790828707        281.300857428972     
  -7.01983717259523        282.341058707732     
  -7.01493643690340        283.384465921030     
  -7.01003570121156        284.431086577847     
  -7.00513496551973        285.480928295293     
  -7.00023422982789        286.533998629694     
  -6.99533349413606        287.590304990482     
  -6.99043275844422        288.649854875490     
  -6.98553202275239        289.712655894878     
  -6.98063128706056        290.778715753234     
  -6.97573055136872        291.848042006093     
  -6.97082981567689        292.920642141729     
  -6.96592907998505        293.996523758220     
  -6.96102834429322        295.075694570480     
  -6.95612760860138        296.158162345182     
  -6.95122687290955        297.243934645946     
  -6.94632613721772        298.333019057001     
  -6.94142540152588        299.425423280220     
  -6.93652466583405        300.521155137750     
  -6.93162393014221        301.620222420650     
  -6.92672319445038        302.722632733238     
  -6.92182245875854        303.828393762527     
  -6.91692172306671        304.937513317843     
  -6.91202098737487        306.049999321199     
  -6.90712025168304        307.165859562441     
  -6.90221951599121        308.285101720191     
  -6.89731878029937        309.407733587889     
  -6.89241804460754        310.533763086087     
  -6.88751730891570        311.663198214364     
  -6.88261657322387        312.796046761080     
  -6.87771583753203        313.932316502321     
  -6.87281510184020        315.072015341695     
  -6.86791436614836        316.215151314648     
  -6.86301363045653        317.361732459872     
  -6.85811289476470        318.511766592203     
  -6.85321215907286        319.665261596422     
  -6.84831142338103        320.822225490165     
  -6.84341068768919        321.982666420681     
  -6.83850995199736        323.146592429146     
  -6.83360921630552        324.314011396842     
  -6.82870848061369        325.484931321453     
  -6.82380774492186        326.659360338609     
  -6.81890700923002        327.837306688883     
  -6.81400627353819        329.018778404944     
  -6.80910553784635        330.203783464557     
  -6.80420480215452        331.392329982241     
  -6.79930406646268        332.584426215705     
  -6.79440333077085        333.780080462641     
  -6.78950259507901        334.979300766693     
  -6.78460185938718        336.182095219325     
  -6.77970112369535        337.388472055941     
  -6.77480038800351        338.598439657126     
  -6.76989965231168        339.812006331900     
  -6.76499891661984        341.029180178538     
  -6.76009818092801        342.249969408160     
  -6.75519744523617        343.474382381218     
  -6.75029670954434        344.702427587292     
  -6.74539597385250        345.934113323344     
  -6.74049523816067        347.169447780075     
  -6.73559450246884        348.408439292385     
  -6.73069376677700        349.651096350061     
  -6.72579303108517        350.897427519127     
  -6.72089229539333        352.147441093198     
  -6.71599155970150        353.401145379687     
